city,date,city_confirmedCount,city_curedCount,city_deadCount,province,cityType,GDP,POP,lon,lat,hospital,bed,doctor
七台河市,2020-01-24,0.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-01-25,0.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-01-26,0.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-01-27,1.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-01-28,2.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-01-29,2.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-01-30,2.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-01-31,3.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-01,5.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-02,6.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-03,7.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-04,8.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-05,9.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-06,9.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-07,10.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-08,11.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-09,13.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-10,14.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-11,15.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-12,15.0,0.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-13,16.0,1.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-14,16.0,1.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-15,16.0,4.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-16,16.0,4.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-17,16.0,4.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-18,17.0,6.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-19,17.0,6.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
七台河市,2020-02-20,17.0,6.0,0.0,黑龙江,地级市,231.4,92.04,131.00306,45.77065,27.0,3959.0,1789.0
万宁市,2020-01-24,2.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-01-25,5.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-01-26,5.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-01-27,7.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-01-28,7.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-01-29,8.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-01-30,8.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-01-31,8.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-01,8.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-02,8.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-03,9.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-04,11.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-05,11.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-06,11.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-07,12.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-08,12.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-09,12.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-10,12.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-11,13.0,0.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-12,13.0,1.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-13,13.0,1.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-14,13.0,3.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-15,13.0,3.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-16,13.0,3.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-17,13.0,4.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-18,13.0,4.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-19,13.0,9.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万宁市,2020-02-20,13.0,9.0,0.0,海南,县级市,224.33,57.36,110.39,18.8,20.0,2976.52,1611.77
万州区,2020-01-24,3.0,0.0,0.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-01-25,10.0,0.0,0.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-01-26,13.0,0.0,0.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-01-27,14.0,0.0,0.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-01-28,15.0,0.0,0.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-01-29,17.0,0.0,0.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-01-30,24.0,0.0,0.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-01-31,29.0,0.0,0.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-01,39.0,0.0,0.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-02,44.0,0.0,0.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-03,50.0,0.0,1.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-04,60.0,0.0,1.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-05,67.0,2.0,1.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-06,70.0,2.0,1.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-07,74.0,4.0,1.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-08,78.0,6.0,1.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-09,85.0,8.0,1.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-10,98.0,13.0,1.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-11,100.0,13.0,1.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-12,102.0,15.0,1.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-13,103.0,23.0,1.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-14,104.0,27.0,3.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-15,104.0,34.0,3.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-16,106.0,35.0,3.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-17,108.0,35.0,3.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-18,108.0,41.0,3.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-19,108.0,41.0,3.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
万州区,2020-02-20,113.0,46.0,3.0,重庆,市辖区,965.81,163.58,108.39,30.81,44.51,7227.07,3445.5
三亚市,2020-01-24,2.0,0.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-01-25,6.0,0.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-01-26,8.0,0.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-01-27,11.0,0.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-01-28,14.0,0.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-01-29,14.0,0.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-01-30,14.0,1.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-01-31,14.0,1.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-01,15.0,1.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-02,17.0,3.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-03,18.0,4.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-04,18.0,5.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-05,22.0,5.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-06,30.0,6.0,0.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-07,34.0,8.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-08,37.0,9.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-09,41.0,11.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-10,43.0,11.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-11,46.0,11.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-12,54.0,11.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-13,54.0,14.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-14,54.0,17.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-15,54.0,17.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-16,54.0,17.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-17,54.0,17.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-18,54.0,17.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-19,54.0,22.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三亚市,2020-02-20,54.0,22.0,1.0,海南,地级市,529.25,68.54,109.51208999999999,18.25248,11.0,2361.0,2219.0
三明市,2020-01-24,0.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-01-25,1.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-01-26,4.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-01-27,4.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-01-28,8.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-01-29,8.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-01-30,10.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-01-31,10.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-01,10.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-02,11.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-03,11.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-04,11.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-05,11.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-06,11.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-07,12.0,0.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-08,12.0,1.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-09,13.0,1.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-10,13.0,1.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-11,13.0,1.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-12,13.0,1.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-13,13.0,1.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-14,13.0,3.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-15,13.0,3.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-16,13.0,3.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-17,14.0,3.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-18,14.0,3.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-19,14.0,5.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三明市,2020-02-20,14.0,5.0,0.0,福建,地级市,2136.06,255.0,117.61,26.23,46.0,10365.0,5439.0
三门峡市,2020-01-24,1.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-01-25,1.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-01-26,2.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-01-27,3.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-01-28,3.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-01-29,4.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-01-30,5.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-01-31,6.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-01,7.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-02,7.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-03,7.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-04,7.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-05,7.0,0.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-06,7.0,2.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-07,7.0,2.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-08,7.0,3.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-09,7.0,3.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-10,7.0,3.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-11,7.0,3.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-12,7.0,3.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-13,7.0,3.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-14,7.0,4.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-15,7.0,4.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-16,7.0,4.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-17,7.0,4.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-18,7.0,4.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-19,7.0,5.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
三门峡市,2020-02-20,7.0,5.0,0.0,河南,地级市,1460.8,224.65,111.19,34.76,51.0,10942.0,5297.0
上饶市,2020-01-24,0.0,0.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-01-25,2.0,0.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-01-26,6.0,0.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-01-27,6.0,0.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-01-28,7.0,0.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-01-29,9.0,0.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-01-30,11.0,0.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-01-31,12.0,1.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-01,16.0,1.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-02,19.0,1.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-03,32.0,4.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-04,50.0,4.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-05,69.0,5.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-06,78.0,5.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-07,86.0,5.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-08,92.0,5.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-09,98.0,7.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-10,103.0,12.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-11,111.0,13.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-12,116.0,15.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-13,119.0,17.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-14,122.0,18.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-15,123.0,20.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-16,123.0,31.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-17,123.0,35.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-18,123.0,39.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-19,123.0,47.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
上饶市,2020-02-20,123.0,55.0,0.0,江西,地级市,2055.45,668.8,117.97,28.47,147.0,24271.0,11101.0
东方市,2020-01-24,0.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-01-25,0.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-01-26,0.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-01-27,0.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-01-28,1.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-01-29,1.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-01-30,1.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-01-31,1.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-01,1.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-02,1.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-03,1.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-04,2.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-05,2.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-06,3.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-07,3.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-08,3.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-09,3.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-10,3.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-11,3.0,0.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-12,3.0,1.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-13,3.0,1.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-14,3.0,1.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-15,3.0,1.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-16,3.0,2.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-17,3.0,2.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
东方市,2020-02-18,3.0,2.0,0.0,海南,县级市,177.91,42.97,108.64,19.09,14.3,2418.19,1250.1
